dataset_version,label,family,split,source,file_title,source_url,image_url,original_url,sha1,mime,width,height,license,license_url,artist,credit,query,review_status
wikimedia-pilot-v0.1,hybrid,stereo_system,train,Wikimedia Commons,File:Before-and-after comparison of photo retouche on image of rear of Yamaha CD-555.jpg,https://commons.wikimedia.org/wiki/File:Before-and-after_comparison_of_photo_retouche_on_image_of_rear_of_Yamaha_CD-555.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/a/ac/Before-and-after_comparison_of_photo_retouche_on_image_of_rear_of_Yamaha_CD-555.jpg/960px-Before-and-after_comparison_of_photo_retouche_on_image_of_rear_of_Yamaha_CD-555.jpg,https://upload.wikimedia.org/wikipedia/commons/a/ac/Before-and-after_comparison_of_photo_retouche_on_image_of_rear_of_Yamaha_CD-555.jpg,c9b6836f3b463f389a541e66f096be3d33af24c4,image/jpeg,1437,1466,CC BY 2.0,https://creativecommons.org/licenses/by/2.0,Leo-setä,originally posted to Flickr as Rear panel,stereo CD player,weak-label-needs-review
wikimedia-pilot-v0.1,hybrid,car_dashboard,validation,Wikimedia Commons,"File:003 Car dashboard manufacturing process - Opel car factory in Gliwice, Poland.jpg","https://commons.wikimedia.org/wiki/File:003_Car_dashboard_manufacturing_process_-_Opel_car_factory_in_Gliwice,_Poland.jpg",https://upload.wikimedia.org/wikipedia/commons/thumb/d/d2/003_Car_dashboard_manufacturing_process_-_Opel_car_factory_in_Gliwice%2C_Poland.jpg/960px-003_Car_dashboard_manufacturing_process_-_Opel_car_factory_in_Gliwice%2C_Poland.jpg,https://upload.wikimedia.org/wikipedia/commons/d/d2/003_Car_dashboard_manufacturing_process_-_Opel_car_factory_in_Gliwice%2C_Poland.jpg,17c526f80a512f2c47d2bd4f6216d935b2f1fd1e,image/jpeg,4517,3011,CC BY 3.0,https://creativecommons.org/licenses/by/3.0,Marek Ślusarczyk ( Tupungato ) Photo portfolio,Own work,car dashboard,weak-label-needs-review
wikimedia-pilot-v0.1,hybrid,car_dashboard,validation,Wikimedia Commons,File:1964 Honda Race Car dashboard (20849400968).jpg,https://commons.wikimedia.org/wiki/File:1964_Honda_Race_Car_dashboard_(20849400968).jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/f/f4/1964_Honda_Race_Car_dashboard_%2820849400968%29.jpg/960px-1964_Honda_Race_Car_dashboard_%2820849400968%29.jpg,https://upload.wikimedia.org/wikipedia/commons/f/f4/1964_Honda_Race_Car_dashboard_%2820849400968%29.jpg,0847617520243cf2e10c4475d1cdf85c3da96ded,image/jpeg,2592,1944,CC BY-SA 2.0,https://creativecommons.org/licenses/by-sa/2.0,Zytonits,1964 Honda Race Car dashboard,car dashboard,weak-label-needs-review
wikimedia-pilot-v0.1,hybrid,car_dashboard,validation,Wikimedia Commons,File:2008 Maruti Suzuki Alto Dashboard 02.jpg,https://commons.wikimedia.org/wiki/File:2008_Maruti_Suzuki_Alto_Dashboard_02.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/9/9b/2008_Maruti_Suzuki_Alto_Dashboard_02.jpg/960px-2008_Maruti_Suzuki_Alto_Dashboard_02.jpg,https://upload.wikimedia.org/wikipedia/commons/9/9b/2008_Maruti_Suzuki_Alto_Dashboard_02.jpg,70f9cce9f39ed15283c2cb5d09658188105a7f17,image/jpeg,1280,722,CC BY 3.0,https://creativecommons.org/licenses/by/3.0,Vjdeep,Own work,car dashboard,weak-label-needs-review
wikimedia-pilot-v0.1,hybrid,car_dashboard,validation,Wikimedia Commons,File:2016 yzf-r125 lcd instrument.jpg,https://commons.wikimedia.org/wiki/File:2016_yzf-r125_lcd_instrument.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/9/98/2016_yzf-r125_lcd_instrument.jpg/960px-2016_yzf-r125_lcd_instrument.jpg,https://upload.wikimedia.org/wikipedia/commons/9/98/2016_yzf-r125_lcd_instrument.jpg,92fff83319d313a31fdaf47bd2c3f3227ff2bab1,image/jpeg,1280,719,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,Just486,Own work,car dashboard,weak-label-needs-review
wikimedia-pilot-v0.1,hybrid,car_dashboard,validation,Wikimedia Commons,File:2023 Chrysler Voyager Driver Dashboard.jpg,https://commons.wikimedia.org/wiki/File:2023_Chrysler_Voyager_Driver_Dashboard.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/c/cf/2023_Chrysler_Voyager_Driver_Dashboard.jpg/960px-2023_Chrysler_Voyager_Driver_Dashboard.jpg,https://upload.wikimedia.org/wikipedia/commons/c/cf/2023_Chrysler_Voyager_Driver_Dashboard.jpg,602a82f7c09299ac36705bcae0b4861bba64a6eb,image/jpeg,3984,2656,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,Andrepoiy,Own work,car dashboard,weak-label-needs-review
wikimedia-pilot-v0.1,hybrid,car_dashboard,validation,Wikimedia Commons,File:2023 Chrysler Voyager Front Interior.jpg,https://commons.wikimedia.org/wiki/File:2023_Chrysler_Voyager_Front_Interior.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/e/e4/2023_Chrysler_Voyager_Front_Interior.jpg/960px-2023_Chrysler_Voyager_Front_Interior.jpg,https://upload.wikimedia.org/wikipedia/commons/e/e4/2023_Chrysler_Voyager_Front_Interior.jpg,e28b7bb714e7b729351af8f82ee1667e4154f6fb,image/jpeg,3984,2656,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,Andrepoiy,Own work,car dashboard,weak-label-needs-review
wikimedia-pilot-v0.1,hybrid,car_dashboard,validation,Wikimedia Commons,File:Aircraft instrument panels Volandia 2024 (01).jpg,https://commons.wikimedia.org/wiki/File:Aircraft_instrument_panels_Volandia_2024_(01).jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/3/37/Aircraft_instrument_panels_Volandia_2024_%2801%29.jpg/960px-Aircraft_instrument_panels_Volandia_2024_%2801%29.jpg,https://upload.wikimedia.org/wikipedia/commons/3/37/Aircraft_instrument_panels_Volandia_2024_%2801%29.jpg,627ad5b56c7f314e1d66cac2d6712d25fa34e2f7,image/jpeg,5844,3902,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,Bahnfrend,Own work,car dashboard,weak-label-needs-review
wikimedia-pilot-v0.1,hybrid,car_dashboard,validation,Wikimedia Commons,File:Alcedo atthis - Riserve naturali e aree contigue della fascia fluviale del Po.jpg,https://commons.wikimedia.org/wiki/File:Alcedo_atthis_-_Riserve_naturali_e_aree_contigue_della_fascia_fluviale_del_Po.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/0/01/Alcedo_atthis_-_Riserve_naturali_e_aree_contigue_della_fascia_fluviale_del_Po.jpg/960px-Alcedo_atthis_-_Riserve_naturali_e_aree_contigue_della_fascia_fluviale_del_Po.jpg,https://upload.wikimedia.org/wikipedia/commons/0/01/Alcedo_atthis_-_Riserve_naturali_e_aree_contigue_della_fascia_fluviale_del_Po.jpg,a94103d327715341d78365ff40a0ac226db1005c,image/jpeg,2819,1879,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,Luca Casale,Own work,car dashboard,weak-label-needs-review
wikimedia-pilot-v0.1,hybrid,computerized_sewing_machine,test,Wikimedia Commons,File:A sewing machine.jpg,https://commons.wikimedia.org/wiki/File:A_sewing_machine.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/6/6f/A_sewing_machine.jpg/960px-A_sewing_machine.jpg,https://upload.wikimedia.org/wikipedia/commons/6/6f/A_sewing_machine.jpg,2202a2d7552526f4db35e5f54ad83e8a6fffc79f,image/jpeg,2448,3264,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,Jalamcy2023,Own work,electronic sewing machine,weak-label-needs-review
wikimedia-pilot-v0.1,hybrid,computerized_sewing_machine,test,Wikimedia Commons,File:Modern Sewing Machine (15453886961).jpg,https://commons.wikimedia.org/wiki/File:Modern_Sewing_Machine_(15453886961).jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/5/59/Modern_Sewing_Machine_%2815453886961%29.jpg/960px-Modern_Sewing_Machine_%2815453886961%29.jpg,https://upload.wikimedia.org/wikipedia/commons/5/59/Modern_Sewing_Machine_%2815453886961%29.jpg,50a272df4b6f5ffa55663ef89844021c96394220,image/jpeg,2592,1944,CC BY 2.0,https://creativecommons.org/licenses/by/2.0,I G,Modern Sewing Machine,electronic sewing machine,weak-label-needs-review
wikimedia-pilot-v0.1,hybrid,computerized_sewing_machine,test,Wikimedia Commons,File:Sewing at Raumfahrtagentur (15270419148).jpg,https://commons.wikimedia.org/wiki/File:Sewing_at_Raumfahrtagentur_(15270419148).jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/9/90/Sewing_at_Raumfahrtagentur_%2815270419148%29.jpg/960px-Sewing_at_Raumfahrtagentur_%2815270419148%29.jpg,https://upload.wikimedia.org/wikipedia/commons/9/90/Sewing_at_Raumfahrtagentur_%2815270419148%29.jpg,7b5a5938cf584afd49ae7c77bcdd9e88492a4558,image/jpeg,2592,1944,CC BY 2.0,https://creativecommons.org/licenses/by/2.0,I G,Sewing at Raumfahrtagentur,electronic sewing machine,weak-label-needs-review
wikimedia-pilot-v0.1,hybrid,computerized_sewing_machine,test,Wikimedia Commons,File:Sewing Machine and Hands at Raumfahrtagentur (15456691332).jpg,https://commons.wikimedia.org/wiki/File:Sewing_Machine_and_Hands_at_Raumfahrtagentur_(15456691332).jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/4/46/Sewing_Machine_and_Hands_at_Raumfahrtagentur_%2815456691332%29.jpg/960px-Sewing_Machine_and_Hands_at_Raumfahrtagentur_%2815456691332%29.jpg,https://upload.wikimedia.org/wikipedia/commons/4/46/Sewing_Machine_and_Hands_at_Raumfahrtagentur_%2815456691332%29.jpg,050a1d935f9b10b77af5695dddc9c94c13c778c5,image/jpeg,2592,1944,CC BY 2.0,https://creativecommons.org/licenses/by/2.0,I G,Sewing Machine and Hands at Raumfahrtagentur,electronic sewing machine,weak-label-needs-review
wikimedia-pilot-v0.1,hybrid,computerized_sewing_machine,test,Wikimedia Commons,File:The National Archives UK - CO 1069-20-1.jpg,https://commons.wikimedia.org/wiki/File:The_National_Archives_UK_-_CO_1069-20-1.jpg,https://upload.wikimedia.org/wikipedia/commons/a/a5/The_National_Archives_UK_-_CO_1069-20-1.jpg,https://upload.wikimedia.org/wikipedia/commons/a/a5/The_National_Archives_UK_-_CO_1069-20-1.jpg,43dfe27ad10e36c22714d375c68f25a3aec4d780,image/jpeg,676,545,OGL v1.0,http://NationalArchives.gov.uk/doc/open-government-licence/version/1/,The National Archives UK - Flickr account,"This file is from the collections of The National Archives (United Kingdom) , catalogued under document record CO1069/20 . For high quality reproductions of any item from The National Archives collection please contact the image library .",electronic sewing machine,weak-label-needs-review
wikimedia-pilot-v0.1,hybrid,computerized_sewing_machine,test,Wikimedia Commons,"File:Wheeler & Wilson Sewing Machines, W. F. Lederer, circa 1890s - Valparaiso, Indiana (52742123984).jpg","https://commons.wikimedia.org/wiki/File:Wheeler_%26_Wilson_Sewing_Machines,_W._F._Lederer,_circa_1890s_-_Valparaiso,_Indiana_(52742123984).jpg",https://upload.wikimedia.org/wikipedia/commons/thumb/c/c1/Wheeler_%26_Wilson_Sewing_Machines%2C_W._F._Lederer%2C_circa_1890s_-_Valparaiso%2C_Indiana_%2852742123984%29.jpg/960px-Wheeler_%26_Wilson_Sewing_Machines%2C_W._F._Lederer%2C_circa_1890s_-_Valparaiso%2C_Indiana_%2852742123984%29.jpg,https://upload.wikimedia.org/wikipedia/commons/c/c1/Wheeler_%26_Wilson_Sewing_Machines%2C_W._F._Lederer%2C_circa_1890s_-_Valparaiso%2C_Indiana_%2852742123984%29.jpg,e5ac1d509b1fce35a6ce8ef66f9103103bcba764,image/jpeg,2115,1700,CC BY 2.0,https://creativecommons.org/licenses/by/2.0,"Steve Shook from Moscow, Idaho, USA","Wheeler &amp; Wilson Sewing Machines, W. F. Lederer, circa 1890s - Valparaiso, Indiana",electronic sewing machine,weak-label-needs-review
